Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
1686,13,7,2012,Mcomeau,,,,,,I8,1,12,i,16,,,,,,,,,,,,,,,,,
1687,13,7,2012,Mcomeau,,,,,,I8,1,12,i,15,,,,,,,,,,,,,,,,,
1688,13,7,2012,Mcomeau,,,,,,I8,1,12,i,13,,,,,,,,,,,,,,,,,
1689,13,7,2012,Mcomeau,,,,,,I8,1,12,f,70,,,,,,,,,,,,,,,,,
1690,13,7,2012,Mcomeau,,,,,,I8,1,12,i,17,,,,,,,,,,,,,,,,,
1691,13,7,2012,Mcomeau,,,,,,I8,1,12,i,15,,,,,,,,,,,,,,,,,
1692,13,7,2012,Mcomeau,,,,,,I8,1,12,i,16,,,,,,,,,,,,,,,,,
1693,13,7,2012,Mcomeau,,,,,,I8,1,13,,,,,,,,,,,,,,,,,,,
1694,13,7,2012,Mcomeau,,,,,,I8,1,14,m,138,,,,,,,,,,,,,,,,,
1695,13,7,2012,Mcomeau,,,,,,I8,1,14,m,65,,,,,,,,,,,,,,,,,
1696,13,7,2012,Mcomeau,,,,,,I8,1,14,m,67,,,,,,,,,,,,,,,,,
1697,13,7,2012,Mcomeau,,,,,,I8,1,14,i,17,,,,,,,,,,,,,,,,,
1698,13,7,2012,Mcomeau,,,,,,I8,1,14,i,15,,,,,,,,,,,,,,,,,
1699,13,7,2012,Mcomeau,,,,,,I8,1,14,f,21,,,,,,,,,,,,,,,,,
1700,13,7,2012,Mcomeau,,,,,,I8,1,14,m,23,,,,,,,,,,,,,,,,,
1701,13,7,2012,Mcomeau,,,,,,I8,1,14,i,17,,,,,,,,,,,,,,,,,
1702,13,7,2012,Mcomeau,,,,,,I8,1,14,i,16,,,,,,,,,,,,,,,,,
1703,13,7,2012,Mcomeau,,,,,,I8,1,14,i,13,,,,,,,,,,,,,,,,,
1704,13,7,2012,Mcomeau,,,,,,I8,1,14,i,17,,,,,,,,,,,,,,,,,
1705,13,7,2012,Rvienneau,,,,,,I8,2,1,f,58,,,,,,,,,,,,,,,,,
1706,13,7,2012,Rvienneau,,,,,,I8,2,1,f,35,,,,,,,,,,,,,,,,,
1707,13,7,2012,Rvienneau,,,,,,I8,2,1,i,12,,,,,,,,,,,,,,,,,
1708,13,7,2012,Rvienneau,,,,,,I8,2,1,f,47,,,,,,,,,,,,,,,,,
1709,13,7,2012,Rvienneau,,,,,,I8,2,1,m,20,,,,,,,,,,,,,,,,,
1710,13,7,2012,Rvienneau,,,,,,I8,2,2,i,15,,,,,,,,,,,,,,,,,
1711,13,7,2012,Rvienneau,,,,,,I8,2,2,m,23,,,,,,,,,,,,,,,,,
1712,13,7,2012,Rvienneau,,,,,,I8,2,2,m,55,,,,,,,,,,,,,,,,,
1713,13,7,2012,Rvienneau,,,,,,I8,2,3,m,20,,,,,,,,,,,,,,,,,
1714,13,7,2012,Rvienneau,,,,,,I8,2,3,i,18,,,,,,,,,,,,,,,,,
1715,13,7,2012,Rvienneau,,,,,,I8,2,3,f,52,,,,,,,,,,,,,,,,,
1716,13,7,2012,Rvienneau,,,,,,I8,2,3,f,47,,,,,,,,,,,,,,,,,
1717,13,7,2012,Rvienneau,,,,,,I8,2,3,m,35,,,,,,,,,,,,,,,,,
1718,13,7,2012,Rvienneau,,,,,,I8,2,4,f,37,,,,,,,,,,,,,,,,,
1719,13,7,2012,Rvienneau,,,,,,I8,2,4,i,8,,,,,,,,,,,,,,,,,
1720,13,7,2012,Rvienneau,,,,,,I8,2,4,m,71,,,,,,,,,,,,,,,,,
1721,13,7,2012,Rvienneau,,,,,,I8,2,4,m,58,,,,,,,,,,,,,,,,,
1722,13,7,2012,Rvienneau,,,,,,I8,2,5,m,78,,,,,,,,,,,,,,,,,
1723,13,7,2012,Rvienneau,,,,,,I8,2,5,m,80,,,,,,,,,,,,,,,,,
1724,13,7,2012,Rvienneau,,,,,,I8,2,5,m,44,,,,,,,,,,,,,,,,,
1725,13,7,2012,Rvienneau,,,,,,I8,2,6,f,47,,,,,,,,,,,,,,,,,
1726,13,7,2012,Rvienneau,,,,,,I8,2,6,m,41,,,,,,,,,,,,,,,,,
1727,13,7,2012,Rvienneau,,,,,,I8,2,6,m,20,,,,,,,,,,,,,,,,,
1728,13,7,2012,Rvienneau,,,,,,I8,2,7,m,50,,,,,,,,,,,,,,,,,
1729,13,7,2012,Rvienneau,,,,,,I8,2,7,f,41,,,,,,,,,,,,,,,,,
1730,13,7,2012,Rvienneau,,,,,,I8,2,7,m,28,,,,,,,,,,,,,,,,,
1731,13,7,2012,Rvienneau,,,,,,I8,2,8,b,83,,,,,,,,,,,,,,,,,
1732,13,7,2012,Rvienneau,,,,,,I8,2,8,m,71,,,,,,,,,,,,,,,,,
1733,13,7,2012,Rvienneau,,,,,,I8,2,8,m,53,,,,,,,,,,,,,,,,,
1734,13,7,2012,Rvienneau,,,,,,I8,2,9,i,18,,,,,,,,,,,,,,,,,
1735,13,7,2012,Rvienneau,,,,,,I8,2,9,i,16,,,,,,,,,,,,,,,,,
1736,13,7,2012,Rvienneau,,,,,,I8,2,9,m,37,,,,,,,,,,,,,,,,,
1737,13,7,2012,Rvienneau,,,,,,I8,2,9,f,67,,,,,,,,,,,,,,,,,
1738,13,7,2012,Rvienneau,,,,,,I8,2,10,m,80,,,,,,,,,,,,,,,,,
1739,13,7,2012,Rvienneau,,,,,,I8,2,10,m,20,,,,,,,,,,,,,,,,,
1740,13,7,2012,Rvienneau,,,,,,I8,2,10,i,12,,,,,,,,,,,,,,,,,
1741,13,7,2012,Rvienneau,,,,,,I8,2,10,i,10,,,,,,,,,,,,,,,,,
1742,13,7,2012,Rvienneau,,,,,,I8,2,11,f,52,,,,,,,,,,,,,,,,,
1743,13,7,2012,Rvienneau,,,,,,I8,2,11,b,83,,,,,,,,,,,,,,,,,
1744,13,7,2012,Rvienneau,,,,,,I8,2,11,m,96,,,,,,,,,,,,,,,,,
1745,13,7,2012,Rvienneau,,,,,,I8,2,11,m,56,,,,,,,,,,,,,,,,,
1746,13,7,2012,Rvienneau,,,,,,I8,2,12,f,60,,,,,,,,,,,,,,,,,
1747,13,7,2012,Rvienneau,,,,,,I8,2,12,f,63,,,,,,,,,,,,,,,,,
1748,13,7,2012,Rvienneau,,,,,,I8,2,12,m,30,,,,,,,,,,,,,,,,,
1749,13,7,2012,Rvienneau,,,,,,I8,2,12,m,82,,,,,,,,,,,,,,,,,
1750,13,7,2012,Rvienneau,,,,,,I8,2,12,m,95,,,,,,,,,,,,,,,,,
1751,13,7,2012,Rvienneau,,,,,,I8,2,13,f,47,,,,,,,,,,,,,,,,,
1752,13,7,2012,Rvienneau,,,,,,I8,2,13,f,51,,,,,,,,,,,,,,,,,
1753,13,7,2012,Rvienneau,,,,,,I8,2,13,m,72,,,,,,,,,,,,,,,,,
1754,13,7,2012,Rvienneau,,,,,,I8,2,14,f,78,,,,,,,,,,,,,,,,,
1755,13,7,2012,Rdoucette,,,,,,I8,2,1,f,31,,,,,,,,,,,,,,,,,
1756,13,7,2012,Rdoucette,,,,,,I8,2,1,m,24,,,,,,,,,,,,,,,,,
1757,13,7,2012,Rdoucette,,,,,,I8,2,1,i,16,,,,,,,,,,,,,,,,,
1758,13,7,2012,Rdoucette,,,,,,I8,2,1,i,18,,,,,,,,,,,,,,,,,
1759,13,7,2012,Rdoucette,,,,,,I8,2,1,m,29,,,,,,,,,,,,,,,,,
1760,13,7,2012,Rdoucette,,,,,,I8,2,1,b1,69,,,,,,,,,,,,,,,,,
1761,13,7,2012,Rdoucette,,,,,,I8,2,1,f,39,,,,,,,,,,,,,,,,,
1762,13,7,2012,Rdoucette,,,,,,I8,2,1,i,17,,,,,,,,,,,,,,,,,
1763,13,7,2012,Rdoucette,,,,,,I8,2,2,m,23,,,,,,,,,,,,,,,,,
1764,13,7,2012,Rdoucette,,,,,,I8,2,2,f,75,,,,,,,,,,,,,,,,,
1765,13,7,2012,Rdoucette,,,,,,I8,2,2,m,35,,,,,,,,,,,,,,,,,
1766,13,7,2012,Rdoucette,,,,,,I8,2,2,m,74,,,,,,,,,,,,,,,,,
1767,13,7,2012,Rdoucette,,,,,,I8,2,2,m,46,,,,,,,,,,,,,,,,,
1768,13,7,2012,Rdoucette,,,,,,I8,2,2,f,25,,,,,,,,,,,,,,,,,
1769,13,7,2012,Rdoucette,,,,,,I8,2,3,i,12,,,,,,,,,,,,,,,,,
1770,13,7,2012,Rdoucette,,,,,,I8,2,3,b3,79,,,,,,,,,,,,,,,,,
1771,13,7,2012,Rdoucette,,,,,,I8,2,3,m,34,,,,,,,,,,,,,,,,,
1772,13,7,2012,Rdoucette,,,,,,I8,2,3,f,66,,,,,,,,,,,,,,,,,
1773,13,7,2012,Rdoucette,,,,,,I8,2,3,m,48,,,,,,,,,,,,,,,,,
1774,13,7,2012,Rdoucette,,,,,,I8,2,4,f,21,,,,,,,,,,,,,,,,,
1775,13,7,2012,Rdoucette,,,,,,I8,2,4,i,14,,,,,,,,,,,,,,,,,
1776,13,7,2012,Rdoucette,,,,,,I8,2,4,m,90,,,,,,,,,,,,,,,,,
1777,13,7,2012,Rdoucette,,,,,,I8,2,4,i,17,,,,,,,,,,,,,,,,,
1778,13,7,2012,Rdoucette,,,,,,I8,2,4,f,55,,,,,,,,,,,,,,,,,
1779,13,7,2012,Rdoucette,,,,,,I8,2,4,i,12,,,,,,,,,,,,,,,,,
1780,13,7,2012,Rdoucette,,,,,,I8,2,5,i,12,,,,,,,,,,,,,,,,,
1781,13,7,2012,Rdoucette,,,,,,I8,2,5,i,14,,,,,,,,,,,,,,,,,
1782,13,7,2012,Rdoucette,,,,,,I8,2,5,f,25,,,,,,,,,,,,,,,,,
1783,13,7,2012,Rdoucette,,,,,,I8,2,5,f,20,,,,,,,,,,,,,,,,,
1784,13,7,2012,Rdoucette,,,,,,I8,2,5,i,15,,,,,,,,,,,,,,,,,
1785,13,7,2012,Rdoucette,,,,,,I8,2,5,i,16,,,,,,,,,,,,,,,,,
1786,13,7,2012,Rdoucette,,,,,,I8,2,5,f,58,,,,,,,,,,,,,,,,,
1787,13,7,2012,Rdoucette,,,,,,I8,2,5,i,11,,,,,,,,,,,,,,,,,
1788,13,7,2012,Rdoucette,,,,,,I8,2,5,m,52,,,,,,,,,,,,,,,,,
1789,13,7,2012,Rdoucette,,,,,,I8,2,5,m,71,,,,,,,,,,,,,,,,,
1790,13,7,2012,Rdoucette,,,,,,I8,2,6,m,36,,,,,,,,,,,,,,,,,
1791,13,7,2012,Rdoucette,,,,,,I8,2,6,i,14,,,,,,,,,,,,,,,,,
1792,13,7,2012,Rdoucette,,,,,,I8,2,6,m,21,,,,,,,,,,,,,,,,,
1793,13,7,2012,Rdoucette,,,,,,I8,2,6,f,35,,,,,,,,,,,,,,,,,
1794,13,7,2012,Rdoucette,,,,,,I8,2,6,f,72,,,,,,,,,,,,,,,,,
1795,13,7,2012,Rdoucette,,,,,,I8,2,6,m,60,,,,,,,,,,,,,,,,,
1796,13,7,2012,Rdoucette,,,,,,I8,2,7,m,53,,,,,,,,,,,,,,,,,
1797,13,7,2012,Rdoucette,,,,,,I8,2,7,f,66,,,,,,,,,,,,,,,,,
1798,13,7,2012,Rdoucette,,,,,,I8,2,7,m,50,,,,,,,,,,,,,,,,,
1799,13,7,2012,Rdoucette,,,,,,I8,2,8,i,9,,,,,,,,,,,,,,,,,
1800,13,7,2012,Rdoucette,,,,,,I8,2,8,f,59,,,,,,,,,,,,,,,,,
1801,13,7,2012,Rdoucette,,,,,,I8,2,8,m,64,,,,,,,,,,,,,,,,,
1802,13,7,2012,Rdoucette,,,,,,I8,2,9,f,33,,,,,,,,,,,,,,,,,
1803,13,7,2012,Rdoucette,,,,,,I8,2,9,m,58,,,,,,,,,,,,,,,,,
1804,13,7,2012,Rdoucette,,,,,,I8,2,9,m,32,,,,,,,,,,,,,,,,,
1805,13,7,2012,Rdoucette,,,,,,I8,2,10,m,53,,,,,,,,,,,,,,,,,
1806,13,7,2012,Rdoucette,,,,,,I8,2,10,m,27,,,,,,,,,,,,,,,,,
1807,13,7,2012,Rdoucette,,,,,,I8,2,10,i,12,,,,,,,,,,,,,,,,,
1808,13,7,2012,Rdoucette,,,,,,I8,2,10,m,24,,,,,,,,,,,,,,,,,
1809,13,7,2012,Rdoucette,,,,,,I8,2,10,f,21,,,,,,,,,,,,,,,,,
1810,13,7,2012,Rdoucette,,,,,,I8,2,10,f,59,,,,,,,,,,,,,,,,,
1811,13,7,2012,Rdoucette,,,,,,I8,2,11,f,64,,,,,,,,,,,,,,,,,
1812,13,7,2012,Rdoucette,,,,,,I8,2,11,i,14,,,,,,,,,,,,,,,,,
1813,13,7,2012,Rdoucette,,,,,,I8,2,11,f,42,,,,,,,,,,,,,,,,,
1814,13,7,2012,Rdoucette,,,,,,I8,2,11,m,28,,,,,,,,,,,,,,,,,
1815,13,7,2012,Rdoucette,,,,,,I8,2,11,m,77,,,,,,,,,,,,,,,,,
1816,13,7,2012,Rdoucette,,,,,,I8,2,12,m,25,,,,,,,,,,,,,,,,,
1817,13,7,2012,Rdoucette,,,,,,I8,2,12,f,53,,,,,,,,,,,,,,,,,
1818,13,7,2012,Rdoucette,,,,,,I8,2,13,f,66,,,,,,,,,,,,,,,,,
1819,13,7,2012,Rdoucette,,,,,,I8,2,13,m,31,,,,,,,,,,,,,,,,,
1820,13,7,2012,Rdoucette,,,,,,I8,2,13,i,12,,,,,,,,,,,,,,,,,
1821,13,7,2012,Rdoucette,,,,,,I8,2,14,f,60,,,,,,,,,,,,,,,,,
1822,13,7,2012,Rdoucette,,,,,,I8,2,14,f,64,,,,,,,,,,,,,,,,,
1823,13,7,2012,Rdoucette,,,,,,I8,2,14,m,54,,,,,,,,,,,,,,,,,
1824,13,7,2012,Mcomeau,,,,,,I8,3,1,f,52,,,,,,,,,,,,,,,,,
1825,13,7,2012,Mcomeau,,,,,,I8,3,1,i,17,,,,,,,,,,,,,,,,,
1826,13,7,2012,Mcomeau,,,,,,I8,3,1,m,36,,,,,,,,,,,,,,,,,
1827,13,7,2012,Mcomeau,,,,,,I8,3,1,f,26,,,,,,,,,,,,,,,,,
1828,13,7,2012,Mcomeau,,,,,,I8,3,1,i,11,,,,,,,,,,,,,,,,,
1829,13,7,2012,Mcomeau,,,,,,I8,3,1,f,22,,,,,,,,,,,,,,,,,
1830,13,7,2012,Mcomeau,,,,,,I8,3,2,i,11,,,,,,,,,,,,,,,,,
1831,13,7,2012,Mcomeau,,,,,,I8,3,2,m,38,,,,,,,,,,,,,,,,,
1832,13,7,2012,Mcomeau,,,,,,I8,3,2,f,22,,,,,,,,,,,,,,,,,
1833,13,7,2012,Mcomeau,,,,,,I8,3,2,f,65,,,,,,,,,,,,,,,,,
1834,13,7,2012,Mcomeau,,,,,,I8,3,2,m,35,,,,,,,,,,,,,,,,,
1835,13,7,2012,Mcomeau,,,,,,I8,3,2,f,26,,,,,,,,,,,,,,,,,
1836,13,7,2012,Mcomeau,,,,,,I8,3,2,i,16,,,,,,,,,,,,,,,,,
1837,13,7,2012,Mcomeau,,,,,,I8,3,2,i,17,,,,,,,,,,,,,,,,,
1838,13,7,2012,Mcomeau,,,,,,I8,3,2,f,29,,,,,,,,,,,,,,,,,
1839,13,7,2012,Mcomeau,,,,,,I8,3,2,i,11,,,,,,,,,,,,,,,,,
1840,13,7,2012,Mcomeau,,,,,,I8,3,2,f,23,,,,,,,,,,,,,,,,,
1841,13,7,2012,Mcomeau,,,,,,I8,3,2,f,26,,,,,,,,,,,,,,,,,
1842,13,7,2012,Mcomeau,,,,,,I8,3,2,f,21,,,,,,,,,,,,,,,,,
1843,13,7,2012,Mcomeau,,,,,,I8,3,2,i,17,,,,,,,,,,,,,,,,,
1844,13,7,2012,Mcomeau,,,,,,I8,3,3,m,59,,,,,,,,,,,,,,,,,
1845,13,7,2012,Mcomeau,,,,,,I8,3,3,f,26,,,,,,,,,,,,,,,,,
1846,13,7,2012,Mcomeau,,,,,,I8,3,3,m,62,,,,,,,,,,,,,,,,,
1847,13,7,2012,Mcomeau,,,,,,I8,3,3,i,11,,,,,,,,,,,,,,,,,
1848,13,7,2012,Mcomeau,,,,,,I8,3,3,m,20,,,,,,,,,,,,,,,,,
1849,13,7,2012,Mcomeau,,,,,,I8,3,4,m,31,,,,,,,,,,,,,,,,,
1850,13,7,2012,Mcomeau,,,,,,I8,3,4,f,22,,,,,,,,,,,,,,,,,
1851,13,7,2012,Mcomeau,,,,,,I8,3,4,f,22,,,,,,,,,,,,,,,,,
1852,13,7,2012,Mcomeau,,,,,,I8,3,4,m,26,,,,,,,,,,,,,,,,,
1853,13,7,2012,Mcomeau,,,,,,I8,3,4,f,23,,,,,,,,,,,,,,,,,
1854,13,7,2012,Mcomeau,,,,,,I8,3,4,i,11,,,,,,,,,,,,,,,,,
1855,13,7,2012,Mcomeau,,,,,,I8,3,5,m,47,,,,,,,,,,,,,,,,,
1856,13,7,2012,Mcomeau,,,,,,I8,3,5,i,16,,,,,,,,,,,,,,,,,
1857,13,7,2012,Mcomeau,,,,,,I8,3,5,i,13,,,,,,,,,,,,,,,,,
1858,13,7,2012,Mcomeau,,,,,,I8,3,5,f,48,,,,,,,,,,,,,,,,,
1859,13,7,2012,Mcomeau,,,,,,I8,3,5,f,22,,,,,,,,,,,,,,,,,
1860,13,7,2012,Mcomeau,,,,,,I8,3,5,f,39,,,,,,,,,,,,,,,,,
1861,13,7,2012,Mcomeau,,,,,,I8,3,5,i,11,,,,,,,,,,,,,,,,,
1862,13,7,2012,Mcomeau,,,,,,I8,3,5,f,20,,,,,,,,,,,,,,,,,
1863,13,7,2012,Mcomeau,,,,,,I8,3,5,i,8,,,,,,,,,,,,,,,,,
1864,13,7,2012,Mcomeau,,,,,,I8,3,5,f,58,,,,,,,,,,,,,,,,,
1865,13,7,2012,Mcomeau,,,,,,I8,3,6,i,13,,,,,,,,,,,,,,,,,
1866,13,7,2012,Mcomeau,,,,,,I8,3,6,i,11,,,,,,,,,,,,,,,,,
1867,13,7,2012,Mcomeau,,,,,,I8,3,6,i,16,,,,,,,,,,,,,,,,,
1868,13,7,2012,Mcomeau,,,,,,I8,3,6,i,11,,,,,,,,,,,,,,,,,
1869,13,7,2012,Mcomeau,,,,,,I8,3,6,i,15,,,,,,,,,,,,,,,,,
1870,13,7,2012,Mcomeau,,,,,,I8,3,6,i,9,,,,,,,,,,,,,,,,,
1871,13,7,2012,Mcomeau,,,,,,I8,3,6,i,11,,,,,,,,,,,,,,,,,
1872,13,7,2012,Mcomeau,,,,,,I8,3,6,f,23,,,,,,,,,,,,,,,,,
1873,13,7,2012,Mcomeau,,,,,,I8,3,6,i,9,,,,,,,,,,,,,,,,,
1874,13,7,2012,Mcomeau,,,,,,I8,3,6,m,27,,,,,,,,,,,,,,,,,
1875,13,7,2012,Mcomeau,,,,,,I8,3,6,i,15,,,,,,,,,,,,,,,,,
1876,13,7,2012,Mcomeau,,,,,,I8,3,6,f,20,,,,,,,,,,,,,,,,,
1877,13,7,2012,Mcomeau,,,,,,I8,3,6,i,16,,,,,,,,,,,,,,,,,
1878,13,7,2012,Mcomeau,,,,,,I8,3,6,i,18,,,,,,,,,,,,,,,,,
1879,13,7,2012,Mcomeau,,,,,,I8,3,6,i,10,,,,,,,,,,,,,,,,,
1880,13,7,2012,Mcomeau,,,,,,I8,3,6,m,36,,,,,,,,,,,,,,,,,
1881,13,7,2012,Mcomeau,,,,,,I8,3,6,i,11,,,,,,,,,,,,,,,,,
1882,13,7,2012,Mcomeau,,,,,,I8,3,6,i,11,,,,,,,,,,,,,,,,,
1883,13,7,2012,Mcomeau,,,,,,I8,3,7,f,27,,,,,,,,,,,,,,,,,
1884,13,7,2012,Mcomeau,,,,,,I8,3,7,i,9,,,,,,,,,,,,,,,,,
1885,13,7,2012,Mcomeau,,,,,,I8,3,7,i,11,,,,,,,,,,,,,,,,,
1886,13,7,2012,Mcomeau,,,,,,I8,3,7,i,16,,,,,,,,,,,,,,,,,
1887,13,7,2012,Mcomeau,,,,,,I8,3,7,i,16,,,,,,,,,,,,,,,,,
1888,13,7,2012,Mcomeau,,,,,,I8,3,7,i,15,,,,,,,,,,,,,,,,,
1889,13,7,2012,Mcomeau,,,,,,I8,3,7,i,16,,,,,,,,,,,,,,,,,
1890,13,7,2012,Mcomeau,,,,,,I8,3,7,m,58,,,,,,,,,,,,,,,,,
1891,13,7,2012,Mcomeau,,,,,,I8,3,7,f,23,,,,,,,,,,,,,,,,,
1892,13,7,2012,Mcomeau,,,,,,I8,3,7,i,15,,,,,,,,,,,,,,,,,
1893,13,7,2012,Mcomeau,,,,,,I8,3,7,m,20,,,,,,,,,,,,,,,,,
1894,13,7,2012,Mcomeau,,,,,,I8,3,7,f,46,,,,,,,,,,,,,,,,,
1895,13,7,2012,Mcomeau,,,,,,I8,3,7,f,56,,,,,,,,,,,,,,,,,
1896,13,7,2012,Mcomeau,,,,,,I8,3,8,i,11,,,,,,,,,,,,,,,,,
1897,13,7,2012,Mcomeau,,,,,,I8,3,8,i,17,,,,,,,,,,,,,,,,,
1898,13,7,2012,Mcomeau,,,,,,I8,3,8,f,22,,,,,,,,,,,,,,,,,
1899,13,7,2012,Mcomeau,,,,,,I8,3,8,f,38,,,,,,,,,,,,,,,,,
1900,13,7,2012,Mcomeau,,,,,,I8,3,8,m,28,,,,,,,,,,,,,,,,,
1901,13,7,2012,Mcomeau,,,,,,I8,3,8,f,23,,,,,,,,,,,,,,,,,
1902,13,7,2012,Mcomeau,,,,,,I8,3,8,f,24,,,,,,,,,,,,,,,,,
1903,13,7,2012,Mcomeau,,,,,,I8,3,8,i,16,,,,,,,,,,,,,,,,,
1904,13,7,2012,Mcomeau,,,,,,I8,3,9,f,74,,,,,,,,,,,,,,,,,
1905,13,7,2012,Mcomeau,,,,,,I8,3,9,m,40,,,,,,,,,,,,,,,,,
1906,13,7,2012,Mcomeau,,,,,,I8,3,9,i,9,,,,,,,,,,,,,,,,,
1907,13,7,2012,Mcomeau,,,,,,I8,3,9,i,16,,,,,,,,,,,,,,,,,
1908,13,7,2012,Mcomeau,,,,,,I8,3,9,m,60,,,,,,,,,,,,,,,,,
1909,13,7,2012,Mcomeau,,,,,,I8,3,9,i,15,,,,,,,,,,,,,,,,,
1910,13,7,2012,Mcomeau,,,,,,I8,3,9,f,22,,,,,,,,,,,,,,,,,
1911,13,7,2012,Mcomeau,,,,,,I8,3,9,i,9,,,,,,,,,,,,,,,,,
1912,13,7,2012,Mcomeau,,,,,,I8,3,9,i,11,,,,,,,,,,,,,,,,,
1913,13,7,2012,Mcomeau,,,,,,I8,3,10,i,16,,,,,,,,,,,,,,,,,
1914,13,7,2012,Mcomeau,,,,,,I8,3,10,b1,77,,,,,,,,,,,,,,,,,
1915,13,7,2012,Mcomeau,,,,,,I8,3,10,f,42,,,,,,,,,,,,,,,,,
1916,13,7,2012,Mcomeau,,,,,,I8,3,10,f,22,,,,,,,,,,,,,,,,,
1917,13,7,2012,Mcomeau,,,,,,I8,3,10,i,15,,,,,,,,,,,,,,,,,
1918,13,7,2012,Mcomeau,,,,,,I8,3,10,f,26,,,,,,,,,,,,,,,,,
1919,13,7,2012,Mcomeau,,,,,,I8,3,10,i,16,,,,,,,,,,,,,,,,,
1920,13,7,2012,Mcomeau,,,,,,I8,3,10,f,43,,,,,,,,,,,,,,,,,
1921,13,7,2012,Mcomeau,,,,,,I8,3,11,f,24,,,,,,,,,,,,,,,,,
1922,13,7,2012,Mcomeau,,,,,,I8,3,11,i,16,,,,,,,,,,,,,,,,,
1923,13,7,2012,Mcomeau,,,,,,I8,3,11,i,16,,,,,,,,,,,,,,,,,
1924,13,7,2012,Mcomeau,,,,,,I8,3,11,m,23,,,,,,,,,,,,,,,,,
1925,13,7,2012,Mcomeau,,,,,,I8,3,11,i,19,,,,,,,,,,,,,,,,,
1926,13,7,2012,Mcomeau,,,,,,I8,3,11,f,41,,,,,,,,,,,,,,,,,
1927,13,7,2012,Mcomeau,,,,,,I8,3,11,i,16,,,,,,,,,,,,,,,,,
1928,13,7,2012,Bcomeau,,,,,,I8,3,1,f,43,,,,,,,,,,,,,,,,,
1929,13,7,2012,Bcomeau,,,,,,I8,3,1,f,25,,,,,,,,,,,,,,,,,
1930,13,7,2012,Bcomeau,,,,,,I8,3,1,f,51,,,,,,,,,,,,,,,,,
1931,13,7,2012,Bcomeau,,,,,,I8,3,1,i,12,,,,,,,,,,,,,,,,,
1932,13,7,2012,Bcomeau,,,,,,I8,3,1,f,20,,,,,,,,,,,,,,,,,
1933,13,7,2012,Bcomeau,,,,,,I8,3,1,m,23,,,,,,,,,,,,,,,,,
1934,13,7,2012,Bcomeau,,,,,,I8,3,1,i,15,,,,,,,,,,,,,,,,,
1935,13,7,2012,Bcomeau,,,,,,I8,3,1,i,15,,,,,,,,,,,,,,,,,
1936,13,7,2012,Bcomeau,,,,,,I8,3,1,i,13,,,,,,,,,,,,,,,,,
1937,13,7,2012,Bcomeau,,,,,,I8,3,1,f,68,,,,,,,,,,,,,,,,,
1938,13,7,2012,Bcomeau,,,,,,I8,3,1,m,20,,,,,,,,,,,,,,,,,
1939,13,7,2012,Bcomeau,,,,,,I8,3,2,f,22,,,,,,,,,,,,,,,,,
1940,13,7,2012,Bcomeau,,,,,,I8,3,2,i,18,,,,,,,,,,,,,,,,,
1941,13,7,2012,Bcomeau,,,,,,I8,3,2,i,10,,,,,,,,,,,,,,,,,
1942,13,7,2012,Bcomeau,,,,,,I8,3,2,m,25,,,,,,,,,,,,,,,,,
1943,13,7,2012,Bcomeau,,,,,,I8,3,3,m,24,,,,,,,,,,,,,,,,,
1944,13,7,2012,Bcomeau,,,,,,I8,3,3,f,40,,,,,,,,,,,,,,,,,
1945,13,7,2012,Bcomeau,,,,,,I8,3,3,i,13,,,,,,,,,,,,,,,,,
1946,13,7,2012,Bcomeau,,,,,,I8,3,4,i,12,,,,,,,,,,,,,,,,,
1947,13,7,2012,Bcomeau,,,,,,I8,3,4,f,45,,,,,,,,,,,,,,,,,
1948,13,7,2012,Bcomeau,,,,,,I8,3,4,f,118,,,,,,,,,,,,,,,,,
1949,13,7,2012,Bcomeau,,,,,,I8,3,4,f,74,,,,,,,,,,,,,,,,,
1950,13,7,2012,Bcomeau,,,,,,I8,3,4,i,15,,,,,,,,,,,,,,,,,
1951,13,7,2012,Bcomeau,,,,,,I8,3,5,f,29,,,,,,,,,,,,,,,,,
1952,13,7,2012,Bcomeau,,,,,,I8,3,5,i,11,,,,,,,,,,,,,,,,,
1953,13,7,2012,Bcomeau,,,,,,I8,3,5,f,22,,,,,,,,,,,,,,,,,
1954,13,7,2012,Bcomeau,,,,,,I8,3,5,f,58,,,,,,,,,,,,,,,,,
1955,13,7,2012,Bcomeau,,,,,,I8,3,6,f,25,,,,,,,,,,,,,,,,,
1956,13,7,2012,Bcomeau,,,,,,I8,3,6,i,15,,,,,,,,,,,,,,,,,
1957,13,7,2012,Bcomeau,,,,,,I8,3,6,i,15,,,,,,,,,,,,,,,,,
1958,13,7,2012,Bcomeau,,,,,,I8,3,6,i,12,,,,,,,,,,,,,,,,,
1959,13,7,2012,Bcomeau,,,,,,I8,3,6,f,35,,,,,,,,,,,,,,,,,
1960,13,7,2012,Bcomeau,,,,,,I8,3,6,i,16,,,,,,,,,,,,,,,,,
1961,13,7,2012,Bcomeau,,,,,,I8,3,6,i,17,,,,,,,,,,,,,,,,,
1962,13,7,2012,Bcomeau,,,,,,I8,3,7,f,25,,,,,,,,,,,,,,,,,
