REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm)
CR,2399,9,7,2014,Rdoucette,19,I5,2,18,i,12
CR,2400,9,7,2014,Rdoucette,19,I5,2,18,i,17
CR,2401,9,7,2014,Rdoucette,19,I5,2,18,f,39
CR,2402,9,7,2014,Rdoucette,19,I5,2,18,f,41
CR,2403,9,7,2014,Rdoucette,19,I5,2,18,i,10
CR,2404,9,7,2014,Rdoucette,19,I5,2,18,i,12
CR,2405,9,7,2014,Rdoucette,19,I5,2,18,i,12
CR,2406,10,7,2014,Bcomeau,19,I5,3,1,m,67
CR,2407,10,7,2014,Bcomeau,19,I5,3,1,f,34
CR,2408,10,7,2014,Bcomeau,19,I5,3,1,i,13
CR,2409,10,7,2014,Bcomeau,19,I5,3,1,f,22
CR,2410,10,7,2014,Bcomeau,19,I5,3,2,f,31
CR,2411,10,7,2014,Bcomeau,19,I5,3,2,i,11
CR,2412,10,7,2014,Bcomeau,19,I5,3,2,i,13
CR,2413,10,7,2014,Bcomeau,19,I5,3,3,m,34
CR,2414,10,7,2014,Bcomeau,19,I5,3,3,f,60
CR,2415,10,7,2014,Bcomeau,19,I5,3,4,m,55
CR,2416,10,7,2014,Bcomeau,19,I5,3,4,f,47
CR,2417,10,7,2014,Bcomeau,19,I5,3,4,i,13
CR,2418,10,7,2014,Bcomeau,19,I5,3,5,i,15
CR,2419,10,7,2014,Bcomeau,19,I5,3,5,f,35
CR,2420,10,7,2014,Bcomeau,19,I5,3,5,i,14
CR,2421,10,7,2014,Bcomeau,19,I5,3,5,i,13
CR,2422,10,7,2014,Bcomeau,19,I5,3,5,i,13
CR,2423,10,7,2014,Bcomeau,19,I5,3,6,i,12
CR,2424,10,7,2014,Bcomeau,19,I5,3,6,f,21
CR,2425,10,7,2014,Bcomeau,19,I5,3,6,i,14
CR,2426,10,7,2014,Bcomeau,19,I5,3,7,i,15
CR,2427,10,7,2014,Bcomeau,19,I5,3,7,i,11
CR,2428,10,7,2014,Bcomeau,19,I5,3,8,m,47
CR,2429,10,7,2014,Bcomeau,19,I5,3,8,m,65
CR,2430,10,7,2014,Bcomeau,19,I5,3,9,i,11
CR,2431,10,7,2014,Bcomeau,19,I5,3,9,i,12
CR,2432,10,7,2014,Bcomeau,19,I5,3,9,i,12
CR,2433,10,7,2014,Bcomeau,19,I5,3,9,i,13
CR,2434,10,7,2014,Bcomeau,19,I5,3,10,f,39
CR,2435,10,7,2014,Bcomeau,19,I5,3,10,i,10
CR,2436,10,7,2014,Bcomeau,19,I5,3,10,f,47
CR,2437,10,7,2014,Bcomeau,19,I5,3,10,m,30
CR,2438,10,7,2014,Bcomeau,19,I5,3,10,i,15
CR,2439,10,7,2014,Bcomeau,19,I5,3,10,i,11
CR,2440,10,7,2014,Bcomeau,19,I5,3,10,i,12
CR,2441,10,7,2014,Bcomeau,19,I5,3,11,f,39
CR,2442,10,7,2014,Bcomeau,19,I5,3,11,i,12
CR,2443,10,7,2014,Bcomeau,19,I5,3,11,i,13
CR,2444,10,7,2014,Bcomeau,19,I5,3,11,f,67
CR,2445,10,7,2014,Bcomeau,19,I5,3,11,i,11
CR,2446,10,7,2014,Bcomeau,19,I5,3,11,i,10
CR,2447,10,7,2014,Bcomeau,19,I5,3,11,i,12
CR,2448,10,7,2014,Bcomeau,19,I5,3,11,m,43
CR,2449,10,7,2014,Bcomeau,19,I5,3,11,i,15
CR,2450,10,7,2014,Bcomeau,19,I5,3,12,i,9
CR,2451,10,7,2014,Bcomeau,19,I5,3,12,f,23
CR,2452,10,7,2014,Bcomeau,19,I5,3,12,i,13
CR,2453,10,7,2014,Bcomeau,19,I5,3,12,i,9
CR,2454,10,7,2014,Bcomeau,19,I5,3,12,f,30
CR,2455,10,7,2014,Bcomeau,19,I5,3,12,m,35
CR,2456,10,7,2014,Bcomeau,19,I5,3,12,i,13
CR,2457,10,7,2014,Bcomeau,19,I5,3,12,i,12
CR,2458,10,7,2014,Bcomeau,19,I5,3,13,m,26
CR,2459,10,7,2014,Bcomeau,19,I5,3,13,f,23
CR,2460,10,7,2014,Bcomeau,19,I5,3,13,i,16
CR,2461,10,7,2014,Bcomeau,19,I5,3,13,i,13
CR,2462,10,7,2014,Bcomeau,19,I5,3,13,i,12
CR,2463,10,7,2014,Bcomeau,19,I5,3,13,m,32
CR,2464,10,7,2014,Bcomeau,19,I5,3,13,f,40
CR,2465,10,7,2014,Bcomeau,19,I5,3,13,f,60
CR,2466,10,7,2014,Bcomeau,19,I5,3,13,m,36
CR,2467,10,7,2014,Bcomeau,19,I5,3,13,i,15
CR,2468,10,7,2014,Bcomeau,19,I5,3,13,f,45
CR,2469,10,7,2014,Bcomeau,19,I5,3,13,i,15
CR,2470,10,7,2014,Bcomeau,19,I5,3,13,i,13
CR,2471,10,7,2014,Bcomeau,19,I5,3,13,f,21
CR,2472,10,7,2014,Bcomeau,19,I5,3,13,m,20
CR,2473,10,7,2014,Bcomeau,19,I5,3,13,i,15
CR,2474,10,7,2014,Bcomeau,19,I5,3,13,i,19
CR,2475,10,7,2014,Bcomeau,19,I5,3,13,f,38
CR,2476,10,7,2014,Bcomeau,19,I5,3,13,m,27
CR,2477,10,7,2014,Bcomeau,19,I5,3,13,m,72
CR,2478,10,7,2014,Bcomeau,19,I5,3,20,i,11
CR,2479,10,7,2014,Bcomeau,19,I5,3,20,f,21
CR,2480,10,7,2014,Bcomeau,19,I5,3,20,m,33
CR,2481,10,7,2014,Bcomeau,19,I5,3,20,i,19
CR,2482,10,7,2014,Bcomeau,19,I5,3,20,f,25
CR,2483,10,7,2014,Bcomeau,19,I5,3,20,i,9
CR,2484,10,7,2014,Bcomeau,19,I5,3,20,m,23
CR,2485,10,7,2014,Bcomeau,19,I5,3,20,i,10
CR,2486,10,7,2014,Bcomeau,19,I5,3,20,i,12
CR,2487,10,7,2014,Bcomeau,19,I5,3,20,i,15
CR,2488,10,7,2014,Bcomeau,19,I5,3,20,f,22
CR,2489,10,7,2014,Bcomeau,19,I5,3,20,i,15
CR,2490,10,7,2014,Bcomeau,19,I5,3,20,m,22
CR,2491,10,7,2014,Bcomeau,19,I5,3,20,m,68
CR,2492,10,7,2014,Bcomeau,19,I5,3,20,f,30
CR,2493,10,7,2014,Bcomeau,19,I5,3,20,f,71
CR,2494,10,7,2014,Bcomeau,19,I5,3,20,i,9
CR,2495,10,7,2014,Bcomeau,19,I5,3,20,m,22
CR,2496,10,7,2014,Mcomeau,19,I5,3,1,i,12
CR,2497,10,7,2014,Mcomeau,19,I5,3,1,f,38
CR,2498,10,7,2014,Mcomeau,19,I5,3,1,i,9
CR,2499,10,7,2014,Mcomeau,19,I5,3,1,m,39
CR,2500,10,7,2014,Mcomeau,19,I5,3,1,i,16
CR,2501,10,7,2014,Mcomeau,19,I5,3,1,m,43
CR,2502,10,7,2014,Mcomeau,19,I5,3,1,f,48
CR,2503,10,7,2014,Mcomeau,19,I5,3,1,i,9
CR,2504,10,7,2014,Mcomeau,19,I5,3,1,i,9
CR,2505,10,7,2014,Mcomeau,19,I5,3,5,m,43
CR,2506,10,7,2014,Mcomeau,19,I5,3,5,i,10
CR,2507,10,7,2014,Mcomeau,19,I5,3,5,i,10
CR,2508,10,7,2014,Mcomeau,19,I5,3,5,i,11
CR,2509,10,7,2014,Mcomeau,19,I5,3,5,i,10
CR,2510,10,7,2014,Mcomeau,19,I5,3,6,i,9
CR,2511,10,7,2014,Mcomeau,19,I5,3,6,i,9
CR,2512,10,7,2014,Mcomeau,19,I5,3,6,m,42
CR,2513,10,7,2014,Mcomeau,19,I5,3,6,m,54
CR,2514,10,7,2014,Mcomeau,19,I5,3,6,f,21
CR,2515,10,7,2014,Mcomeau,19,I5,3,6,i,10
CR,2516,10,7,2014,Mcomeau,19,I5,3,6,i,11
CR,2517,10,7,2014,Mcomeau,19,I5,3,6,i,8
CR,2518,10,7,2014,Mcomeau,19,I5,3,6,f,54
CR,2519,10,7,2014,Mcomeau,19,I5,3,6,i,11
CR,2520,10,7,2014,Mcomeau,19,I5,3,7,i,11
CR,2521,10,7,2014,Mcomeau,19,I5,3,7,i,10
CR,2522,10,7,2014,Mcomeau,19,I5,3,7,i,9
CR,2523,10,7,2014,Mcomeau,19,I5,3,7,m,60
CR,2524,10,7,2014,Mcomeau,19,I5,3,7,i,12
CR,2525,10,7,2014,Mcomeau,19,I5,3,7,m,22
CR,2526,10,7,2014,Mcomeau,19,I5,3,8,m,48
CR,2527,10,7,2014,Mcomeau,19,I5,3,8,i,11
CR,2528,10,7,2014,Mcomeau,19,I5,3,8,f,22
CR,2529,10,7,2014,Mcomeau,19,I5,3,8,i,12
CR,2530,10,7,2014,Mcomeau,19,I5,3,9,i,8
CR,2531,10,7,2014,Mcomeau,19,I5,3,9,i,9
CR,2532,10,7,2014,Mcomeau,19,I5,3,9,f,37
CR,2533,10,7,2014,Mcomeau,19,I5,3,9,i,9
CR,2534,10,7,2014,Mcomeau,19,I5,3,9,m,55
CR,2535,10,7,2014,Mcomeau,19,I5,3,9,i,10
CR,2536,10,7,2014,Mcomeau,19,I5,3,9,f,20
CR,2537,10,7,2014,Mcomeau,19,I5,3,10,i,9
CR,2538,10,7,2014,Mcomeau,19,I5,3,10,f,20
CR,2539,10,7,2014,Mcomeau,19,I5,3,10,i,10
CR,2540,10,7,2014,Mcomeau,19,I5,3,10,i,11
CR,2541,10,7,2014,Mcomeau,19,I5,3,10,i,9
CR,2542,10,7,2014,Mcomeau,19,I5,3,10,m,23
CR,2543,10,7,2014,Mcomeau,19,I5,3,10,f,23
CR,2544,10,7,2014,Mcomeau,19,I5,3,10,i,9
CR,2545,10,7,2014,Mcomeau,19,I5,3,10,f,29
CR,2546,10,7,2014,Mcomeau,19,I5,3,10,i,9
CR,2547,10,7,2014,Mcomeau,19,I5,3,10,i,10
CR,2548,10,7,2014,Mcomeau,19,I5,3,10,f,59
CR,2549,10,7,2014,Mcomeau,19,I5,3,10,i,24
CR,2550,10,7,2014,Mcomeau,19,I5,3,10,i,11
CR,2551,10,7,2014,Mcomeau,19,I5,3,10,m,52
CR,2552,10,7,2014,Mcomeau,19,I5,3,10,i,10
CR,2553,10,7,2014,Mcomeau,19,I5,3,10,f,22
CR,2554,10,7,2014,Mcomeau,19,I5,3,10,f,40
CR,2555,10,7,2014,Mcomeau,19,I5,3,11,i,11
CR,2556,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2557,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2558,10,7,2014,Mcomeau,19,I5,3,11,f,22
CR,2559,10,7,2014,Mcomeau,19,I5,3,11,i,21
CR,2560,10,7,2014,Mcomeau,19,I5,3,11,f,25
CR,2561,10,7,2014,Mcomeau,19,I5,3,11,i,11
CR,2562,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2563,10,7,2014,Mcomeau,19,I5,3,11,i,19
CR,2564,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2565,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2566,10,7,2014,Mcomeau,19,I5,3,11,i,9
CR,2567,10,7,2014,Mcomeau,19,I5,3,11,i,10
CR,2568,10,7,2014,Mcomeau,19,I5,3,11,f,23
CR,2569,10,7,2014,Mcomeau,19,I5,3,11,f,25
CR,2570,10,7,2014,Mcomeau,19,I5,3,11,m,22
CR,2571,10,7,2014,Mcomeau,19,I5,3,11,f,25
CR,2572,10,7,2014,Mcomeau,19,I5,3,11,i,10
CR,2573,10,7,2014,Mcomeau,19,I5,3,11,i,11
CR,2574,10,7,2014,Mcomeau,19,I5,3,11,i,10
CR,2575,10,7,2014,Mcomeau,19,I5,3,11,m,25
CR,2576,10,7,2014,Mcomeau,19,I5,3,12,i,18
CR,2577,10,7,2014,Mcomeau,19,I5,3,12,i,10
CR,2578,10,7,2014,Mcomeau,19,I5,3,12,f,25
CR,2579,10,7,2014,Mcomeau,19,I5,3,12,f,52
CR,2580,10,7,2014,Mcomeau,19,I5,3,12,f,27
CR,2581,10,7,2014,Mcomeau,19,I5,3,12,i,10
CR,2582,10,7,2014,Mcomeau,19,I5,3,12,i,11
CR,2583,10,7,2014,Mcomeau,19,I5,3,12,i,10
CR,2584,10,7,2014,Mcomeau,19,I5,3,12,i,11
CR,2585,10,7,2014,Mcomeau,19,I5,3,12,i,11
CR,2586,10,7,2014,Mcomeau,19,I5,3,12,i,17
CR,2587,10,7,2014,Mcomeau,19,I5,3,12,m,22
CR,2588,10,7,2014,Mcomeau,19,I5,3,12,i,9
CR,2589,10,7,2014,Mcomeau,19,I5,3,12,i,11
CR,2590,10,7,2014,Mcomeau,19,I5,3,12,i,10
CR,2591,10,7,2014,Mcomeau,19,I5,3,12,m,21
CR,2592,10,7,2014,Mcomeau,19,I5,3,13,i,9
CR,2593,10,7,2014,Mcomeau,19,I5,3,13,m,32
CR,2594,10,7,2014,Mcomeau,19,I5,3,13,f,26
CR,2595,10,7,2014,Mcomeau,19,I5,3,13,m,60
CR,2596,10,7,2014,Mcomeau,19,I5,3,14,b1,78
CR,2597,10,7,2014,Mcomeau,19,I5,3,14,m,62
CR,2598,10,7,2014,Mcomeau,19,I5,3,14,m,37
CR,2599,10,7,2014,Mcomeau,19,I5,3,14,f,24
CR,2600,10,7,2014,Mcomeau,19,I5,3,14,f,52
CR,2601,10,7,2014,Mcomeau,19,I5,3,14,m,22
CR,2602,10,7,2014,Mcomeau,19,I5,3,14,f,26
CR,2603,10,7,2014,Mcomeau,19,I5,3,14,i,9
CR,2604,10,7,2014,Mcomeau,19,I5,3,14,i,9
CR,2605,10,7,2014,Mcomeau,19,I5,3,14,f,38
CR,2606,10,7,2014,Mcomeau,19,I5,3,14,i,17
CR,2607,10,7,2014,Mcomeau,19,I5,3,14,i,10
CR,2608,10,7,2014,Mcomeau,19,I5,3,14,m,25
CR,2609,10,7,2014,Mcomeau,19,I5,3,14,i,20
CR,2610,10,7,2014,Mcomeau,19,I5,3,14,i,26
CR,2611,10,7,2014,Mcomeau,19,I5,3,14,i,10
CR,2612,10,7,2014,Mcomeau,19,I5,3,14,i,25
CR,2613,10,7,2014,Mcomeau,19,I5,3,14,f,74
CR,2614,10,7,2014,Mcomeau,19,I5,3,14,m,74
CR,2615,10,7,2014,Mcomeau,19,I5,3,14,m,48
CR,2616,10,7,2014,Mcomeau,19,I5,3,14,i,20
CR,2617,10,7,2014,Mcomeau,19,I5,3,14,i,9
CR,2618,10,7,2014,Mcomeau,19,I5,3,14,f,23
CR,2619,10,7,2014,Mcomeau,19,I5,3,14,f,25
CR,2620,10,7,2014,Mcomeau,19,I5,3,14,f,36
CR,2621,10,7,2014,Mcomeau,19,I5,3,14,i,9
CR,2622,10,7,2014,Mcomeau,19,I5,3,14,i,10
CR,2623,10,7,2014,Mcomeau,19,I5,3,20,m,41
CR,2624,10,7,2014,Mcomeau,19,I5,3,20,m,61
CR,2625,10,7,2014,Mcomeau,19,I5,3,20,b1,90
CR,2626,10,7,2014,Mcomeau,19,I5,3,20,f,36
CR,2627,10,7,2014,Mcomeau,19,I5,3,20,m,27
CR,2628,10,7,2014,Mcomeau,19,I5,3,20,f,40
CR,2629,10,7,2014,Mcomeau,19,I5,3,20,m,37
CR,2630,10,7,2014,Mcomeau,19,I5,3,20,m,50
CR,2631,10,7,2014,Mcomeau,19,I5,3,20,f,33
CR,2632,10,7,2014,Mcomeau,19,I5,3,20,f,22
CR,2633,10,7,2014,Mcomeau,19,I5,3,20,i,11
CR,2634,10,7,2014,Mcomeau,19,I5,3,20,i,9
CR,2635,10,7,2014,Mcomeau,19,I5,3,20,i,11
CR,2636,10,7,2014,Mcomeau,19,I5,3,20,f,23
CR,2637,10,7,2014,Mcomeau,19,I5,3,20,f,34
CR,2638,10,7,2014,Mcomeau,19,I5,3,20,f,35
CR,2639,10,7,2014,Mcomeau,19,I5,3,20,i,23
CR,2640,10,7,2014,Mcomeau,19,I5,3,20,m,39
CR,2641,10,7,2014,Mcomeau,19,I5,3,20,f,23
CR,2642,10,7,2014,Mcomeau,19,I5,3,20,i,9
CR,2643,10,7,2014,Mcomeau,19,I5,3,20,i,10
CR,2644,10,7,2014,Mcomeau,19,I5,3,20,i,13
CR,2645,10,7,2014,Mcomeau,19,I5,3,20,i,14
CR,2646,10,7,2014,Rdoucette,14,I5,4,1,m,21
CR,2647,10,7,2014,Rdoucette,14,I5,4,1,i,15
CR,2648,10,7,2014,Rdoucette,14,I5,4,1,m,52
CR,2649,10,7,2014,Rdoucette,14,I5,4,1,f,36
CR,2650,10,7,2014,Rdoucette,14,I5,4,1,m,34
CR,2651,10,7,2014,Rdoucette,14,I5,4,1,i,40
CR,2652,10,7,2014,Rdoucette,14,I5,4,1,i,12
CR,2653,10,7,2014,Rdoucette,14,I5,4,1,f,38
CR,2654,10,7,2014,Rdoucette,14,I5,4,1,i,11
CR,2655,10,7,2014,Rdoucette,14,I5,4,1,i,15
CR,2656,10,7,2014,Rdoucette,14,I5,4,1,m,25
CR,2657,10,7,2014,Rdoucette,14,I5,4,1,m,23
CR,2658,10,7,2014,Rdoucette,14,I5,4,1,m,21
CR,2659,10,7,2014,Rdoucette,14,I5,4,1,f,32
CR,2660,10,7,2014,Rdoucette,14,I5,4,1,m,41
CR,2661,10,7,2014,Rdoucette,14,I5,4,1,i,18
CR,2662,10,7,2014,Rdoucette,14,I5,4,2,i,12
CR,2663,10,7,2014,Rdoucette,14,I5,4,2,i,11
CR,2664,10,7,2014,Rdoucette,14,I5,4,2,i,9
CR,2665,10,7,2014,Rdoucette,14,I5,4,2,i,17
CR,2666,10,7,2014,Rdoucette,14,I5,4,2,m,27
CR,2667,10,7,2014,Rdoucette,14,I5,4,2,i,13
CR,2668,10,7,2014,Rdoucette,14,I5,4,2,i,11
CR,2669,10,7,2014,Rdoucette,14,I5,4,2,f,22
CR,2670,10,7,2014,Rdoucette,14,I5,4,2,i,12
CR,2671,10,7,2014,Rdoucette,14,I5,4,2,i,10
CR,2672,10,7,2014,Rdoucette,14,I5,4,2,i,18
CR,2673,10,7,2014,Rdoucette,14,I5,4,2,i,12
CR,2674,10,7,2014,Rdoucette,14,I5,4,2,i,13
CR,2675,10,7,2014,Rdoucette,14,I5,4,2,i,11
CR,2676,10,7,2014,Rdoucette,14,I5,4,2,i,10
CR,2677,10,7,2014,Rdoucette,14,I5,4,2,i,12
CR,2678,10,7,2014,Gpaulin,14,I5,4,4,m,35
CR,2679,10,7,2014,Gpaulin,14,I5,4,4,f,28
CR,2680,10,7,2014,Gpaulin,14,I5,4,4,i,15
CR,2681,10,7,2014,Gpaulin,14,I5,4,4,m,55
CR,2682,10,7,2014,Gpaulin,14,I5,4,4,i,15
CR,2683,10,7,2014,Gpaulin,14,I5,4,4,f,22
CR,2684,10,7,2014,Gpaulin,14,I5,4,4,i,18
CR,2685,10,7,2014,Gpaulin,14,I5,4,4,f,35
CR,2686,10,7,2014,Gpaulin,14,I5,4,4,m,32
CR,2687,10,7,2014,Gpaulin,14,I5,4,5,m,22
CR,2688,10,7,2014,Gpaulin,14,I5,4,5,i,18
CR,2689,10,7,2014,Gpaulin,14,I5,4,5,f,54
CR,2690,10,7,2014,Gpaulin,14,I5,4,5,i,13
CR,2691,10,7,2014,Gpaulin,14,I5,4,5,f,23
CR,2692,10,7,2014,Gpaulin,14,I5,4,5,f,48
CR,2693,10,7,2014,Gpaulin,14,I5,4,5,f,38
CR,2694,10,7,2014,Gpaulin,14,I5,4,5,i,15
CR,2695,10,7,2014,Gpaulin,14,I5,4,6,m,36
CR,2696,10,7,2014,Gpaulin,14,I5,4,6,f,25
CR,2697,10,7,2014,Gpaulin,14,I5,4,6,f,50
CR,2698,10,7,2014,Gpaulin,14,I5,4,6,i,19
CR,2699,10,7,2014,Gpaulin,14,I5,4,6,f,22
CR,2700,10,7,2014,Gpaulin,14,I5,4,6,i,15
CR,2701,10,7,2014,Gpaulin,14,I5,4,6,i,18
CR,2702,10,7,2014,Gpaulin,14,I5,4,6,i,15
CR,2703,10,7,2014,Gpaulin,14,I5,4,6,m,23
CR,2704,10,7,2014,Gpaulin,14,I5,4,6,f,48
CR,2705,10,7,2014,Gpaulin,14,I5,4,6,i,18
CR,2706,10,7,2014,Gpaulin,14,I5,4,6,m,58
CR,2707,10,7,2014,Gpaulin,14,I5,4,6,i,15
CR,2708,10,7,2014,Gpaulin,14,I5,4,6,m,23
CR,2709,10,7,2014,Gpaulin,14,I5,4,6,i,17
CR,2710,10,7,2014,Gpaulin,14,I5,4,6,f,40
CR,2711,10,7,2014,Gpaulin,14,I5,4,7,m,28
CR,2712,10,7,2014,Gpaulin,14,I5,4,7,f,55
CR,2713,10,7,2014,Gpaulin,14,I5,4,7,f,38
CR,2714,10,7,2014,Gpaulin,14,I5,4,7,m,70
CR,2715,10,7,2014,Gpaulin,14,I5,4,7,f,32
CR,2716,10,7,2014,Gpaulin,14,I5,4,7,i,10
CR,2717,10,7,2014,Gpaulin,14,I5,4,7,i,17
CR,2718,10,7,2014,Gpaulin,14,I5,4,7,f,25
CR,2719,10,7,2014,Gpaulin,14,I5,4,7,i,20
CR,2720,10,7,2014,Gpaulin,14,I5,4,7,i,12
CR,2721,10,7,2014,Gpaulin,14,I5,4,7,i,12
CR,2722,10,7,2014,Gpaulin,14,I5,4,7,i,20
CR,2723,10,7,2014,Gpaulin,14,I5,4,7,f,41
CR,2724,10,7,2014,Gpaulin,14,I5,4,7,i,15
CR,2725,10,7,2014,Gpaulin,14,I5,4,8,m,43
CR,2726,10,7,2014,Gpaulin,14,I5,4,8,m,26
CR,2727,10,7,2014,Gpaulin,14,I5,4,8,i,17
CR,2728,10,7,2014,Gpaulin,14,I5,4,8,f,27
CR,2729,10,7,2014,Gpaulin,14,I5,4,8,m,25
CR,2730,10,7,2014,Gpaulin,14,I5,4,8,m,42
CR,2731,10,7,2014,Gpaulin,14,I5,4,8,f,60
CR,2732,10,7,2014,Gpaulin,14,I5,4,8,i,11
CR,2733,10,7,2014,Gpaulin,14,I5,4,9,f,53
CR,2734,10,7,2014,Gpaulin,14,I5,4,9,i,13
CR,2735,10,7,2014,Gpaulin,14,I5,4,9,i,15
CR,2736,10,7,2014,Gpaulin,14,I5,4,9,m,25
CR,2737,10,7,2014,Gpaulin,14,I5,4,9,f,37
CR,2738,10,7,2014,Gpaulin,14,I5,4,9,i,17
CR,2739,10,7,2014,Gpaulin,14,I5,4,9,f,28
CR,2740,10,7,2014,Gpaulin,14,I5,4,10,m,34
CR,2741,10,7,2014,Gpaulin,14,I5,4,10,m,20
CR,2742,10,7,2014,Gpaulin,14,I5,4,10,i,12
CR,2743,10,7,2014,Gpaulin,14,I5,4,10,f,45
CR,2744,10,7,2014,Gpaulin,14,I5,4,10,m,63
CR,2745,10,7,2014,Gpaulin,14,I5,4,10,f,46
CR,2746,10,7,2014,Gpaulin,14,I5,4,11,m,54
CR,2747,10,7,2014,Gpaulin,14,I5,4,11,m,25
CR,2748,10,7,2014,Gpaulin,14,I5,4,11,i,13
CR,2749,10,7,2014,Gpaulin,14,I5,4,11,m,28
CR,2750,10,7,2014,Gpaulin,14,I5,4,11,i,20
CR,2751,10,7,2014,Gpaulin,14,I5,4,11,i,10
CR,2752,10,7,2014,Gpaulin,14,I5,4,12,m,34
CR,2753,10,7,2014,Gpaulin,14,I5,4,12,f,25
CR,2754,10,7,2014,Gpaulin,14,I5,4,12,f,53
CR,2755,10,7,2014,Gpaulin,14,I5,4,12,f,28
CR,2756,10,7,2014,Gpaulin,14,I5,4,12,f,42
CR,2757,10,7,2014,Gpaulin,14,I5,4,12,f,34
CR,2758,10,7,2014,Gpaulin,14,I5,4,12,f,55
CR,2759,10,7,2014,Gpaulin,14,I5,4,12,m,44
CR,2760,10,7,2014,Gpaulin,14,I5,4,13,f,20
CR,2761,10,7,2014,Gpaulin,14,I5,4,13,f,48
CR,2762,10,7,2014,Gpaulin,14,I5,4,13,i,17
CR,2763,10,7,2014,Gpaulin,14,I5,4,13,i,12
CR,2764,10,7,2014,Gpaulin,14,I5,4,13,f,40
CR,2765,10,7,2014,Gpaulin,14,I5,4,13,m,35
CR,2766,10,7,2014,Gpaulin,14,I5,4,13,m,76
CR,2767,10,7,2014,Gpaulin,14,I5,4,13,m,26
CR,2768,10,7,2014,Gpaulin,14,I5,4,13,i,17
CR,2769,10,7,2014,Gpaulin,14,I5,4,13,i,17
CR,2770,10,7,2014,Gpaulin,14,I5,4,13,i,20
CR,2771,10,7,2014,Gpaulin,14,I5,4,13,f,25
CR,2772,10,7,2014,Gpaulin,14,I5,4,13,m,34
CR,2773,10,7,2014,Gpaulin,14,I5,4,13,f,22
CR,2774,10,7,2014,Gpaulin,14,I5,4,13,m,35
CR,2775,10,7,2014,Rdoucette,14,I5,4,14,f,25
CR,2776,10,7,2014,Rdoucette,14,I5,4,14,m,33
CR,2777,10,7,2014,Rdoucette,14,I5,4,14,i,13
CR,2778,10,7,2014,Rdoucette,14,I5,4,14,f,46
CR,2779,10,7,2014,Rdoucette,14,I5,4,14,f,23
CR,2780,10,7,2014,Rdoucette,14,I5,4,14,i,15
CR,2781,10,7,2014,Rdoucette,14,I5,4,14,i,12
CR,2782,10,7,2014,Rdoucette,14,I5,4,15,m,21
CR,2783,10,7,2014,Rdoucette,14,I5,4,15,f,21
CR,2784,10,7,2014,Rdoucette,14,I5,4,15,i,17
CR,2785,10,7,2014,Rdoucette,14,I5,4,15,i,12
CR,2786,10,7,2014,Rdoucette,14,I5,4,15,f,30
CR,2787,10,7,2014,Rdoucette,14,I5,4,15,f,38
CR,2788,10,7,2014,Rdoucette,14,I5,4,15,m,37
CR,2789,10,7,2014,Rdoucette,14,I5,4,16,i,17
CR,2790,10,7,2014,Rdoucette,14,I5,4,16,i,12
CR,2791,10,7,2014,Rdoucette,14,I5,4,16,m,25
CR,2792,10,7,2014,Rdoucette,14,I5,4,16,f,34
CR,2793,10,7,2014,Rdoucette,14,I5,4,16,i,11
CR,2794,10,7,2014,Rdoucette,14,I5,4,16,m,38
CR,2795,10,7,2014,Rdoucette,14,I5,4,16,f,23
CR,2796,10,7,2014,Rdoucette,14,I5,4,16,m,22
CR,2797,10,7,2014,Rdoucette,14,I5,4,16,m,39
CR,2798,10,7,2014,Rdoucette,14,I5,4,16,i,12
CR,2799,10,7,2014,Rdoucette,14,I5,4,16,i,18
CR,2800,10,7,2014,Rdoucette,14,I5,4,17,f,30
CR,2801,10,7,2014,Rdoucette,14,I5,4,17,f,35
CR,2802,10,7,2014,Rdoucette,14,I5,4,17,i,11
CR,2803,10,7,2014,Rdoucette,14,I5,4,17,i,10
CR,2804,10,7,2014,Rdoucette,14,I5,4,17,i,20
CR,2805,10,7,2014,Rdoucette,14,I5,4,17,i,12
CR,2806,10,7,2014,Rdoucette,14,I5,4,17,f,21
CR,2807,10,7,2014,Rdoucette,14,I5,4,17,m,31
CR,2808,10,7,2014,Rdoucette,14,I5,4,17,f,38
CR,2809,10,7,2014,Rdoucette,14,I5,4,19,m,37
CR,2810,10,7,2014,Rdoucette,14,I5,4,19,f,64
CR,2811,10,7,2014,Rdoucette,14,I5,4,19,i,15
CR,2812,10,7,2014,Rdoucette,14,I5,4,19,i,12
CR,2813,10,7,2014,Rdoucette,14,I5,4,19,i,14
CR,2814,10,7,2014,Rdoucette,14,I5,4,19,i,18
CR,2815,10,7,2014,Rdoucette,14,I5,4,19,i,12
CR,2816,10,7,2014,Rdoucette,14,I5,4,19,f,25
CR,2817,10,7,2014,Rdoucette,14,I5,4,19,m,44
CR,2818,10,7,2014,Rdoucette,14,I5,4,19,m,33
CR,2819,10,7,2014,Rdoucette,14,I5,4,19,i,12
CR,2820,10,7,2014,Rdoucette,14,I5,4,19,m,26
