REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),
CR,1977,10,7,2015,Rdoucette,20,I5,1,3,i,12,
CR,1978,10,7,2015,Rdoucette,20,I5,1,3,m,18,
CR,1979,10,7,2015,Rdoucette,20,I5,1,3,m,23,
CR,1980,10,7,2015,Rdoucette,20,I5,1,3,f,25,
CR,1981,10,7,2015,Rdoucette,20,I5,1,3,i,15,
CR,1982,10,7,2015,Rdoucette,20,I5,1,3,i,18,
CR,1983,10,7,2015,Rdoucette,20,I5,1,3,i,12,
CR,1984,10,7,2015,Rdoucette,20,I5,1,4,m,23,
CR,1985,10,7,2015,Rdoucette,20,I5,1,4,f,45,
CR,1986,10,7,2015,Rdoucette,20,I5,1,4,i,20,
CR,1987,10,7,2015,Rdoucette,20,I5,1,4,m,75,
CR,1988,10,7,2015,Rdoucette,20,I5,1,4,m,40,
CR,1989,10,7,2015,Rdoucette,20,I5,1,4,i,12,
CR,1990,10,7,2015,Rdoucette,20,I5,1,4,f,22,
CR,1991,10,7,2015,Rdoucette,20,I5,1,4,i,18,
CR,1992,10,7,2015,Rdoucette,20,I5,1,4,i,12,
CR,1993,10,7,2015,Rdoucette,20,I5,1,4,i,15,
CR,1994,10,7,2015,Rdoucette,20,I5,1,4,m,24,
CR,1995,10,7,2015,Rdoucette,20,I5,1,4,f,23,
CR,1996,10,7,2015,Rdoucette,20,I5,1,4,f,23,
CR,1997,10,7,2015,Rdoucette,20,I5,1,4,i,10,
CR,1998,10,7,2015,Rdoucette,20,I5,1,4,f,34,
CR,1999,10,7,2015,Rdoucette,20,I5,1,4,i,15,
CR,2000,10,7,2015,Rdoucette,20,I5,1,4,m,21,
CR,2001,10,7,2015,Rdoucette,20,I5,1,4,m,40,
CR,2002,10,7,2015,Rdoucette,20,I5,1,4,i,12,
CR,2003,10,7,2015,Rdoucette,20,I5,1,4,m,23,
CR,2004,10,7,2015,Rdoucette,20,I5,1,4,f,45,
CR,2005,10,7,2015,Rdoucette,20,I5,1,4,f,41,
CR,2006,10,7,2015,Rdoucette,20,I5,1,4,i,18,
CR,2007,10,7,2015,Rdoucette,20,I5,1,4,i,19,
CR,2008,10,7,2015,Rdoucette,20,I5,1,5,f,50,
CR,2009,10,7,2015,Rdoucette,20,I5,1,5,i,15,
CR,2010,10,7,2015,Rdoucette,20,I5,1,5,m,23,
CR,2011,10,7,2015,Rdoucette,20,I5,1,5,f,29,
CR,2012,10,7,2015,Rdoucette,20,I5,1,5,i,21,
CR,2013,10,7,2015,Rdoucette,20,I5,1,5,m,24,
CR,2014,10,7,2015,Rdoucette,20,I5,1,5,f,24,
CR,2015,10,7,2015,Rdoucette,20,I5,1,6,m,37,
CR,2016,10,7,2015,Rdoucette,20,I5,1,6,m,60,
CR,2017,10,7,2015,Rdoucette,20,I5,1,6,f,24,
CR,2018,10,7,2015,Rdoucette,20,I5,1,6,i,10,
CR,2019,10,7,2015,Rdoucette,20,I5,1,6,m,22,
CR,2020,10,7,2015,Rdoucette,20,I5,1,6,m,39,
CR,2021,10,7,2015,Rdoucette,20,I5,1,6,f,21,
CR,2022,10,7,2015,Rdoucette,20,I5,1,6,f,28,
CR,2023,10,7,2015,Rdoucette,20,I5,1,6,i,12,
CR,2024,10,7,2015,Rdoucette,20,I5,1,6,m,31,
CR,2025,10,7,2015,Rdoucette,20,I5,1,6,m,21,
CR,2026,10,7,2015,Rdoucette,20,I5,1,6,f,62,
CR,2027,10,7,2015,Rdoucette,20,I5,1,7,m,18,
CR,2028,10,7,2015,Rdoucette,20,I5,1,7,m,29,
CR,2029,10,7,2015,Rdoucette,20,I5,1,7,m,64,
CR,2030,10,7,2015,Rdoucette,20,I5,1,7,b3,72,
CR,2031,10,7,2015,Rdoucette,20,I5,1,7,f,55,
CR,2032,10,7,2015,Rdoucette,20,I5,1,7,f,20,
CR,2033,10,7,2015,Rdoucette,20,I5,1,7,f,41,
CR,2034,10,7,2015,Rdoucette,20,I5,1,7,m,67,
CR,2035,10,7,2015,Rdoucette,20,I5,1,7,f,20,
CR,2036,10,7,2015,Rdoucette,20,I5,1,7,f,33,
CR,2037,10,7,2015,Rdoucette,20,I5,1,7,m,55,
CR,2038,10,7,2015,Rdoucette,20,I5,1,8,i,12,
CR,2039,10,7,2015,Rdoucette,20,I5,1,8,i,17,
CR,2040,10,7,2015,Rdoucette,20,I5,1,8,f,23,
CR,2041,10,7,2015,Rdoucette,20,I5,1,9,f,33,
CR,2042,10,7,2015,Rdoucette,20,I5,1,9,i,18,
CR,2043,10,7,2015,Rdoucette,20,I5,1,9,f,59,
CR,2044,10,7,2015,Rdoucette,20,I5,1,9,m,19,
CR,2045,10,7,2015,Rdoucette,20,I5,1,9,f,22,
CR,2046,10,7,2015,Rdoucette,20,I5,1,9,i,10,
CR,2047,10,7,2015,Rdoucette,20,I5,1,9,f,24,
CR,2048,10,7,2015,Rdoucette,20,I5,1,9,m,22,
CR,2049,10,7,2015,Rdoucette,20,I5,1,9,m,49,
CR,2050,10,7,2015,Rdoucette,20,I5,1,9,f,70,
CR,2051,10,7,2015,Rdoucette,20,I5,1,10,i,18,
CR,2052,10,7,2015,Rdoucette,20,I5,1,10,m,39,
CR,2053,10,7,2015,Rdoucette,20,I5,1,10,m,20,
CR,2054,10,7,2015,Rdoucette,20,I5,1,10,m,33,
CR,2055,10,7,2015,Rdoucette,20,I5,1,10,i,12,
CR,2056,10,7,2015,Rdoucette,20,I5,1,10,i,18,
CR,2057,10,7,2015,Rdoucette,20,I5,1,10,b1,73,
CR,2058,10,7,2015,Rdoucette,20,I5,1,10,i,12,
CR,2059,10,7,2015,Rdoucette,20,I5,1,10,f,21,
CR,2060,10,7,2015,Rdoucette,20,I5,1,10,m,22,
CR,2061,10,7,2015,Rdoucette,20,I5,1,11,m,21,
CR,2062,10,7,2015,Rdoucette,20,I5,1,11,i,20,
CR,2063,10,7,2015,Rdoucette,20,I5,1,11,m,33,
CR,2064,10,7,2015,Rdoucette,20,I5,1,11,m,21,
CR,2065,10,7,2015,Rdoucette,20,I5,1,11,i,10,
CR,2066,10,7,2015,Rdoucette,20,I5,1,11,i,15,
CR,2067,10,7,2015,Rdoucette,20,I5,1,11,m,20,
CR,2068,10,7,2015,Rdoucette,20,I5,1,11,m,23,
CR,2069,10,7,2015,Rdoucette,20,I5,1,11,m,18,
CR,2070,10,7,2015,Rdoucette,20,I5,1,11,f,31,
CR,2071,10,7,2015,Bcomeau,22,I5,2,1,i,17,
CR,2072,10,7,2015,Bcomeau,22,I5,2,1,i,14,
CR,2073,10,7,2015,Bcomeau,22,I5,2,1,i,16,
CR,2074,10,7,2015,Bcomeau,22,I5,2,1,i,13,
CR,2075,10,7,2015,Bcomeau,22,I5,2,1,f,22,
CR,2076,10,7,2015,Bcomeau,22,I5,2,1,i,9,
CR,2077,10,7,2015,Bcomeau,22,I5,2,1,i,10,
CR,2078,10,7,2015,Bcomeau,22,I5,2,1,i,10,
CR,2079,10,7,2015,Bcomeau,22,I5,2,1,i,10,
CR,2080,10,7,2015,Bcomeau,22,I5,2,1,f,43,
CR,2081,10,7,2015,Bcomeau,22,I5,2,1,m,32,
CR,2082,10,7,2015,Bcomeau,22,I5,2,1,f,28,
CR,2083,10,7,2015,Bcomeau,22,I5,2,1,f,29,
CR,2084,10,7,2015,Bcomeau,22,I5,2,2,i,11,
CR,2085,10,7,2015,Bcomeau,22,I5,2,2,i,11,
CR,2086,10,7,2015,Bcomeau,22,I5,2,2,i,12,
CR,2087,10,7,2015,Bcomeau,22,I5,2,2,i,11,
CR,2088,10,7,2015,Bcomeau,22,I5,2,2,i,12,
CR,2089,10,7,2015,Bcomeau,22,I5,2,2,i,12,
CR,2090,10,7,2015,Bcomeau,22,I5,2,2,i,11,
CR,2091,10,7,2015,Bcomeau,22,I5,2,2,i,13,
CR,2092,10,7,2015,Bcomeau,22,I5,2,2,i,10,
CR,2093,10,7,2015,Bcomeau,22,I5,2,2,i,10,
CR,2094,10,7,2015,Bcomeau,22,I5,2,2,m,25,
CR,2095,10,7,2015,Bcomeau,22,I5,2,2,f,62,
CR,2096,10,7,2015,Bcomeau,22,I5,2,2,m,22,
CR,2097,10,7,2015,Bcomeau,22,I5,2,2,f,21,
CR,2098,10,7,2015,Bcomeau,22,I5,2,2,f,54,
CR,2099,10,7,2015,Bcomeau,22,I5,2,3,i,14,
CR,2100,10,7,2015,Bcomeau,22,I5,2,3,i,18,
CR,2101,10,7,2015,Bcomeau,22,I5,2,3,i,11,
CR,2102,10,7,2015,Bcomeau,22,I5,2,3,i,11,
CR,2103,10,7,2015,Bcomeau,22,I5,2,3,i,10,
CR,2104,10,7,2015,Bcomeau,22,I5,2,3,i,12,
CR,2105,10,7,2015,Bcomeau,22,I5,2,3,i,10,
CR,2106,10,7,2015,Bcomeau,22,I5,2,3,i,18,
CR,2107,10,7,2015,Bcomeau,22,I5,2,3,i,9,
CR,2108,10,7,2015,Bcomeau,22,I5,2,3,i,12,
CR,2109,10,7,2015,Bcomeau,22,I5,2,3,i,10,
CR,2110,10,7,2015,Bcomeau,22,I5,2,3,i,38,
CR,2111,10,7,2015,Bcomeau,22,I5,2,3,m,19,
CR,2112,10,7,2015,Bcomeau,22,I5,2,3,i,13,
CR,2113,10,7,2015,Bcomeau,22,I5,2,3,i,16,
CR,2114,10,7,2015,Bcomeau,22,I5,2,3,i,18,
CR,2115,10,7,2015,Bcomeau,22,I5,2,3,f,20,
CR,2116,10,7,2015,Bcomeau,22,I5,2,3,i,12,
CR,2117,10,7,2015,Bcomeau,22,I5,2,3,i,18,
CR,2118,10,7,2015,Bcomeau,22,I5,2,3,i,16,
CR,2119,10,7,2015,Bcomeau,22,I5,2,3,f,20,
CR,2120,10,7,2015,Bcomeau,22,I5,2,3,i,16,
CR,2121,10,7,2015,Bcomeau,22,I5,2,3,f,40,
CR,2122,10,7,2015,Bcomeau,22,I5,2,3,f,20,
CR,2123,10,7,2015,Bcomeau,22,I5,2,3,f,61,
CR,2124,10,7,2015,Bcomeau,22,I5,2,3,m,25,
CR,2125,10,7,2015,Bcomeau,22,I5,2,3,f,31,
CR,2126,10,7,2015,Bcomeau,22,I5,2,3,f,36,
CR,2127,10,7,2015,Bcomeau,22,I5,2,4,m,34,
CR,2128,10,7,2015,Bcomeau,22,I5,2,4,f,32,
CR,2129,10,7,2015,Bcomeau,22,I5,2,4,m,21,
CR,2130,10,7,2015,Bcomeau,22,I5,2,4,f,20,
CR,2131,10,7,2015,Bcomeau,22,I5,2,4,i,10,
CR,2132,10,7,2015,Bcomeau,22,I5,2,4,i,16,
CR,2133,10,7,2015,Bcomeau,22,I5,2,4,i,17,
CR,2134,10,7,2015,Bcomeau,22,I5,2,4,i,12,
CR,2135,10,7,2015,Bcomeau,22,I5,2,6,i,11,
CR,2136,10,7,2015,Bcomeau,22,I5,2,6,f,47,
CR,2137,10,7,2015,Bcomeau,22,I5,2,6,i,10,
CR,2138,10,7,2015,Bcomeau,22,I5,2,7,i,9,
CR,2139,10,7,2015,Bcomeau,22,I5,2,7,i,10,
CR,2140,10,7,2015,Bcomeau,22,I5,2,8,f,31,
CR,2141,10,7,2015,Bcomeau,22,I5,2,8,f,58,
CR,2142,10,7,2015,Bcomeau,22,I5,2,8,f,22,
CR,2143,10,7,2015,Bcomeau,22,I5,2,8,f,22,
CR,2144,10,7,2015,Bcomeau,22,I5,2,8,f,21,
CR,2145,10,7,2015,Bcomeau,22,I5,2,8,m,25,
CR,2146,10,7,2015,Bcomeau,22,I5,2,8,m,26,
CR,2147,10,7,2015,Bcomeau,22,I5,2,8,m,31,
CR,2148,10,7,2015,Bcomeau,22,I5,2,8,f,29,
CR,2149,10,7,2015,Bcomeau,22,I5,2,8,m,23,
CR,2150,10,7,2015,Bcomeau,22,I5,2,8,i,10,
CR,2151,10,7,2015,Bcomeau,22,I5,2,8,f,22,
CR,2152,10,7,2015,Bcomeau,22,I5,2,8,i,11,
CR,2153,10,7,2015,Bcomeau,22,I5,2,8,i,9,
CR,2154,10,7,2015,Bcomeau,22,I5,2,8,i,9,
CR,2155,10,7,2015,Bcomeau,22,I5,2,8,i,16,
CR,2156,10,7,2015,Bcomeau,22,I5,2,8,i,10,
CR,2157,10,7,2015,Bcomeau,22,I5,2,8,i,10,
CR,2158,10,7,2015,Bcomeau,22,I5,2,8,i,12,
CR,2159,10,7,2015,Bcomeau,22,I5,2,8,i,11,
CR,2160,10,7,2015,Bcomeau,22,I5,2,8,i,11,
CR,2161,10,7,2015,Bcomeau,22,I5,2,8,i,13,
CR,2162,10,7,2015,Bcomeau,22,I5,2,8,i,9,
CR,2163,10,7,2015,Bcomeau,22,I5,2,8,i,17,
CR,2164,10,7,2015,Bcomeau,22,I5,2,9,f,21,
CR,2165,10,7,2015,Bcomeau,22,I5,2,9,m,26,
CR,2166,10,7,2015,Bcomeau,22,I5,2,9,f,21,
CR,2167,10,7,2015,Bcomeau,22,I5,2,9,f,20,
CR,2168,10,7,2015,Bcomeau,22,I5,2,9,f,30,
CR,2169,10,7,2015,Bcomeau,22,I5,2,9,i,18,
CR,2170,10,7,2015,Bcomeau,22,I5,2,9,m,23,
CR,2171,10,7,2015,Bcomeau,22,I5,2,9,m,28,
CR,2172,10,7,2015,Bcomeau,22,I5,2,9,m,21,
CR,2173,10,7,2015,Bcomeau,22,I5,2,9,m,31,
CR,2174,10,7,2015,Bcomeau,22,I5,2,9,i,18,
CR,2175,10,7,2015,Bcomeau,22,I5,2,9,i,18,
CR,2176,10,7,2015,Bcomeau,22,I5,2,9,i,11,
CR,2177,10,7,2015,Bcomeau,22,I5,2,9,m,29,
CR,2178,10,7,2015,Bcomeau,22,I5,2,9,i,12,
CR,2179,10,7,2015,Bcomeau,22,I5,2,9,i,13,
CR,2180,10,7,2015,Bcomeau,22,I5,2,9,i,11,
CR,2181,10,7,2015,Bcomeau,22,I5,2,9,i,14,
CR,2182,10,7,2015,Bcomeau,22,I5,2,9,i,18,
CR,2183,10,7,2015,Bcomeau,22,I5,2,9,f,28,
CR,2184,10,7,2015,Bcomeau,22,I5,2,9,i,11,
CR,2185,10,7,2015,Bcomeau,22,I5,2,9,i,11,
CR,2186,10,7,2015,Bcomeau,22,I5,2,9,i,12,
CR,2187,10,7,2015,Bcomeau,22,I5,2,9,i,17,
CR,2188,10,7,2015,Bcomeau,22,I5,2,9,i,13,
CR,2189,10,7,2015,Bcomeau,22,I5,2,9,i,12,
CR,2190,10,7,2015,Bcomeau,22,I5,2,10,f,19,
CR,2191,10,7,2015,Bcomeau,22,I5,2,10,m,21,
CR,2192,10,7,2015,Bcomeau,22,I5,2,10,f,21,
CR,2193,10,7,2015,Bcomeau,22,I5,2,10,f,26,
CR,2194,10,7,2015,Bcomeau,22,I5,2,10,f,30,
CR,2195,10,7,2015,Bcomeau,22,I5,2,10,f,36,
CR,2196,10,7,2015,Bcomeau,22,I5,2,10,f,21,
CR,2197,10,7,2015,Bcomeau,22,I5,2,10,f,26,
CR,2198,10,7,2015,Bcomeau,22,I5,2,10,i,13,
CR,2199,10,7,2015,Bcomeau,22,I5,2,10,i,15,
CR,2200,10,7,2015,Bcomeau,22,I5,2,10,i,13,
CR,2201,10,7,2015,Bcomeau,22,I5,2,10,i,13,
CR,2202,10,7,2015,Bcomeau,22,I5,2,10,i,18,
CR,2203,10,7,2015,Bcomeau,22,I5,2,10,i,17,
CR,2204,10,7,2015,Bcomeau,22,I5,2,10,i,12,
CR,2205,10,7,2015,Bcomeau,22,I5,2,10,i,15,
CR,2206,10,7,2015,Bcomeau,22,I5,2,10,i,10,
CR,2207,10,7,2015,Bcomeau,22,I5,2,10,i,13,
CR,2208,10,7,2015,Bcomeau,22,I5,2,11,f,33,
CR,2209,10,7,2015,Bcomeau,22,I5,2,11,f,22,
CR,2210,10,7,2015,Bcomeau,22,I5,2,11,m,25,
CR,2211,10,7,2015,Bcomeau,22,I5,2,11,m,35,
CR,2212,10,7,2015,Bcomeau,22,I5,2,11,m,19,
CR,2213,10,7,2015,Bcomeau,22,I5,2,11,m,24,
CR,2214,10,7,2015,Bcomeau,22,I5,2,11,m,21,
CR,2215,10,7,2015,Bcomeau,22,I5,2,11,m,29,
CR,2216,10,7,2015,Bcomeau,22,I5,2,11,f,21,
CR,2217,10,7,2015,Bcomeau,22,I5,2,11,m,21,
CR,2218,10,7,2015,Bcomeau,22,I5,2,11,m,29,
CR,2219,10,7,2015,Bcomeau,22,I5,2,11,m,31,
CR,2220,10,7,2015,Bcomeau,22,I5,2,11,f,20,
CR,2221,10,7,2015,Bcomeau,22,I5,2,11,i,15,
CR,2222,10,7,2015,Bcomeau,22,I5,2,11,i,12,
CR,2223,10,7,2015,Bcomeau,22,I5,2,11,i,12,
CR,2224,10,7,2015,Bcomeau,22,I5,2,11,i,11,
CR,2225,10,7,2015,Bcomeau,22,I5,2,11,i,18,
CR,2226,10,7,2015,Bcomeau,22,I5,2,11,i,12,
CR,2227,10,7,2015,Bcomeau,22,I5,2,11,i,15,
CR,2228,10,7,2015,Bcomeau,22,I5,2,11,i,13,
CR,2229,10,7,2015,Bcomeau,22,I5,2,11,i,14,
CR,2230,10,7,2015,Bcomeau,22,I5,2,11,i,18,
CR,2231,10,7,2015,Mcomeau,22,I5,2,1,f,22,
CR,2232,10,7,2015,Mcomeau,22,I5,2,1,m,23,
CR,2233,10,7,2015,Mcomeau,22,I5,2,1,m,35,
CR,2234,10,7,2015,Mcomeau,22,I5,2,1,f,22,
CR,2235,10,7,2015,Mcomeau,22,I5,2,1,i,12,
CR,2236,10,7,2015,Mcomeau,22,I5,2,1,i,12,
CR,2237,10,7,2015,Mcomeau,22,I5,2,1,i,22,
CR,2238,10,7,2015,Mcomeau,22,I5,2,1,i,13,
CR,2239,10,7,2015,Mcomeau,22,I5,2,1,i,15,
CR,2240,10,7,2015,Mcomeau,22,I5,2,1,i,18,
CR,2241,10,7,2015,Mcomeau,22,I5,2,1,i,11,
CR,2242,10,7,2015,Mcomeau,22,I5,2,1,i,15,
CR,2243,10,7,2015,Mcomeau,22,I5,2,1,i,11,
CR,2244,10,7,2015,Mcomeau,22,I5,2,1,i,16,
CR,2245,10,7,2015,Mcomeau,22,I5,2,1,i,16,
CR,2246,10,7,2015,Mcomeau,22,I5,2,1,i,18,
CR,2247,10,7,2015,Mcomeau,22,I5,2,1,i,16,
CR,2248,10,7,2015,Mcomeau,22,I5,2,1,i,14,
CR,2249,10,7,2015,Mcomeau,22,I5,2,1,i,11,
CR,2250,10,7,2015,Mcomeau,22,I5,2,2,i,13,
CR,2251,10,7,2015,Mcomeau,22,I5,2,2,f,26,
CR,2252,10,7,2015,Mcomeau,22,I5,2,2,f,57,
CR,2253,10,7,2015,Mcomeau,22,I5,2,2,f,21,
CR,2254,10,7,2015,Mcomeau,22,I5,2,2,i,24,
CR,2255,10,7,2015,Mcomeau,22,I5,2,2,i,12,
CR,2256,10,7,2015,Mcomeau,22,I5,2,2,f,23,
CR,2257,10,7,2015,Mcomeau,22,I5,2,2,i,18,
CR,2258,10,7,2015,Mcomeau,22,I5,2,2,i,16,
CR,2259,10,7,2015,Mcomeau,22,I5,2,2,i,16,
CR,2260,10,7,2015,Mcomeau,22,I5,2,2,i,16,
CR,2261,10,7,2015,Mcomeau,22,I5,2,2,i,16,
CR,2262,10,7,2015,Mcomeau,22,I5,2,2,m,31,
CR,2263,10,7,2015,Mcomeau,22,I5,2,2,i,13,
CR,2264,10,7,2015,Mcomeau,22,I5,2,2,i,11,
CR,2265,10,7,2015,Mcomeau,22,I5,2,2,i,20,
CR,2266,10,7,2015,Mcomeau,22,I5,2,2,i,16,
CR,2267,10,7,2015,Mcomeau,22,I5,2,2,i,11,
CR,2268,10,7,2015,Mcomeau,22,I5,2,2,i,12,
CR,2269,10,7,2015,Mcomeau,22,I5,2,2,i,12,
CR,2270,10,7,2015,Mcomeau,22,I5,2,2,i,18,
CR,2271,10,7,2015,Mcomeau,22,I5,2,2,f,57,
CR,2272,10,7,2015,Mcomeau,22,I5,2,3,m,25,
CR,2273,10,7,2015,Mcomeau,22,I5,2,3,i,16,
CR,2274,10,7,2015,Mcomeau,22,I5,2,3,i,9,
CR,2275,10,7,2015,Mcomeau,22,I5,2,3,i,18,
CR,2276,10,7,2015,Mcomeau,22,I5,2,3,f,24,
CR,2277,10,7,2015,Mcomeau,22,I5,2,3,f,22,
CR,2278,10,7,2015,Mcomeau,22,I5,2,3,i,16,
CR,2279,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2280,10,7,2015,Mcomeau,22,I5,2,3,i,16,
CR,2281,10,7,2015,Mcomeau,22,I5,2,3,i,12,
CR,2282,10,7,2015,Mcomeau,22,I5,2,3,i,19,
CR,2283,10,7,2015,Mcomeau,22,I5,2,3,m,25,
CR,2284,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2285,10,7,2015,Mcomeau,22,I5,2,3,i,12,
CR,2286,10,7,2015,Mcomeau,22,I5,2,3,f,39,
CR,2287,10,7,2015,Mcomeau,22,I5,2,3,i,17,
CR,2288,10,7,2015,Mcomeau,22,I5,2,3,f,26,
CR,2289,10,7,2015,Mcomeau,22,I5,2,3,f,24,
CR,2290,10,7,2015,Mcomeau,22,I5,2,3,f,25,
CR,2291,10,7,2015,Mcomeau,22,I5,2,3,f,22,
CR,2292,10,7,2015,Mcomeau,22,I5,2,3,i,20,
CR,2293,10,7,2015,Mcomeau,22,I5,2,3,i,17,
CR,2294,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2295,10,7,2015,Mcomeau,22,I5,2,3,i,9,
CR,2296,10,7,2015,Mcomeau,22,I5,2,3,i,12,
CR,2297,10,7,2015,Mcomeau,22,I5,2,3,f,67,
CR,2298,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2299,10,7,2015,Mcomeau,22,I5,2,3,i,18,
CR,2300,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2301,10,7,2015,Mcomeau,22,I5,2,3,f,41,
CR,2302,10,7,2015,Mcomeau,22,I5,2,3,i,16,
CR,2303,10,7,2015,Mcomeau,22,I5,2,3,i,11,
CR,2304,10,7,2015,Mcomeau,22,I5,2,3,i,10,
CR,2305,10,7,2015,Mcomeau,22,I5,2,3,i,9,
CR,2306,10,7,2015,Mcomeau,22,I5,2,4,m,22,
CR,2307,10,7,2015,Mcomeau,22,I5,2,4,i,12,
CR,2308,10,7,2015,Mcomeau,22,I5,2,4,f,23,
CR,2309,10,7,2015,Mcomeau,22,I5,2,4,i,18,
CR,2310,10,7,2015,Mcomeau,22,I5,2,4,i,9,
CR,2311,10,7,2015,Mcomeau,22,I5,2,4,i,11,
CR,2312,10,7,2015,Mcomeau,22,I5,2,4,m,22,
CR,2313,10,7,2015,Mcomeau,22,I5,2,4,m,91,
CR,2314,10,7,2015,Mcomeau,22,I5,2,4,m,64,
CR,2315,10,7,2015,Mcomeau,22,I5,2,4,m,62,
CR,2316,10,7,2015,Mcomeau,22,I5,2,4,i,15,
CR,2317,10,7,2015,Mcomeau,22,I5,2,4,f,34,
CR,2318,10,7,2015,Mcomeau,22,I5,2,4,f,41,
CR,2319,10,7,2015,Mcomeau,22,I5,2,4,m,23,
CR,2320,10,7,2015,Mcomeau,22,I5,2,4,i,20,
CR,2321,10,7,2015,Mcomeau,22,I5,2,4,i,19,
CR,2322,10,7,2015,Mcomeau,22,I5,2,4,i,20,
CR,2323,10,7,2015,Mcomeau,22,I5,2,4,f,57,
CR,2324,10,7,2015,Mcomeau,22,I5,2,6,f,21,
CR,2325,10,7,2015,Mcomeau,22,I5,2,6,f,31,
CR,2326,10,7,2015,Mcomeau,22,I5,2,6,i,17,
CR,2327,10,7,2015,Mcomeau,22,I5,2,6,i,20,
CR,2328,10,7,2015,Mcomeau,22,I5,2,6,i,18,
CR,2329,10,7,2015,Mcomeau,22,I5,2,7,f,67,
CR,2330,10,7,2015,Mcomeau,22,I5,2,7,f,27,
CR,2331,10,7,2015,Mcomeau,22,I5,2,7,i,10,
CR,2332,10,7,2015,Mcomeau,22,I5,2,8,f,21,
CR,2333,10,7,2015,Mcomeau,22,I5,2,8,f,28,
CR,2334,10,7,2015,Mcomeau,22,I5,2,8,m,29,
CR,2335,10,7,2015,Mcomeau,22,I5,2,8,f,32,
CR,2336,10,7,2015,Mcomeau,22,I5,2,8,i,15,
CR,2337,10,7,2015,Mcomeau,22,I5,2,8,i,18,
CR,2338,10,7,2015,Mcomeau,22,I5,2,8,f,21,
CR,2339,10,7,2015,Mcomeau,22,I5,2,8,f,24,
CR,2340,10,7,2015,Mcomeau,22,I5,2,8,f,50,
CR,2341,10,7,2015,Mcomeau,22,I5,2,8,i,12,
CR,2342,10,7,2015,Mcomeau,22,I5,2,8,i,11,
CR,2343,10,7,2015,Mcomeau,22,I5,2,8,i,16,
CR,2344,10,7,2015,Mcomeau,22,I5,2,8,i,17,
CR,2345,10,7,2015,Mcomeau,22,I5,2,8,f,23,
CR,2346,10,7,2015,Mcomeau,22,I5,2,8,i,15,
CR,2347,10,7,2015,Mcomeau,22,I5,2,8,i,16,
CR,2348,10,7,2015,Mcomeau,22,I5,2,8,f,22,
CR,2349,10,7,2015,Mcomeau,22,I5,2,8,i,12,
CR,2350,10,7,2015,Mcomeau,22,I5,2,8,m,24,
CR,2351,10,7,2015,Mcomeau,22,I5,2,8,m,23,
CR,2352,10,7,2015,Mcomeau,22,I5,2,8,f,20,
CR,2353,10,7,2015,Mcomeau,22,I5,2,8,m,23,
CR,2354,10,7,2015,Mcomeau,22,I5,2,8,i,15,
CR,2355,10,7,2015,Mcomeau,22,I5,2,8,i,16,
CR,2356,10,7,2015,Mcomeau,22,I5,2,8,m,32,
CR,2357,10,7,2015,Mcomeau,22,I5,2,8,i,17,
CR,2358,10,7,2015,Mcomeau,22,I5,2,8,f,59,
CR,2359,10,7,2015,Mcomeau,22,I5,2,8,i,16,
CR,2360,10,7,2015,Mcomeau,22,I5,2,8,i,17,
CR,2361,10,7,2015,Mcomeau,22,I5,2,8,i,12,
CR,2362,10,7,2015,Mcomeau,22,I5,2,8,i,13,
CR,2363,10,7,2015,Mcomeau,22,I5,2,8,i,12,
CR,2364,10,7,2015,Mcomeau,22,I5,2,8,f,23,
CR,2365,10,7,2015,Mcomeau,22,I5,2,8,i,18,
CR,2366,10,7,2015,Mcomeau,22,I5,2,9,i,15,
CR,2367,10,7,2015,Mcomeau,22,I5,2,9,m,22,
CR,2368,10,7,2015,Mcomeau,22,I5,2,9,m,29,
CR,2369,10,7,2015,Mcomeau,22,I5,2,9,i,9,
CR,2370,10,7,2015,Mcomeau,22,I5,2,9,i,16,
CR,2371,10,7,2015,Mcomeau,22,I5,2,9,m,22,
CR,2372,10,7,2015,Mcomeau,22,I5,2,9,i,10,
CR,2373,10,7,2015,Mcomeau,22,I5,2,9,i,9,
CR,2374,10,7,2015,Mcomeau,22,I5,2,9,i,14,
CR,2375,10,7,2015,Mcomeau,22,I5,2,9,i,9,
CR,2376,10,7,2015,Mcomeau,22,I5,2,9,i,10,
CR,2377,10,7,2015,Mcomeau,22,I5,2,9,m,22,
CR,2378,10,7,2015,Mcomeau,22,I5,2,9,i,17,
CR,2379,10,7,2015,Mcomeau,22,I5,2,9,m,27,
CR,2380,10,7,2015,Mcomeau,22,I5,2,9,f,21,
CR,2381,10,7,2015,Mcomeau,22,I5,2,9,f,23,
CR,2382,10,7,2015,Mcomeau,22,I5,2,9,i,11,
CR,2383,10,7,2015,Mcomeau,22,I5,2,9,i,10,
CR,2384,10,7,2015,Mcomeau,22,I5,2,9,i,9,
CR,2385,10,7,2015,Mcomeau,22,I5,2,9,i,22,
CR,2386,10,7,2015,Mcomeau,22,I5,2,9,f,41,
